Node,Degree,In degree nodes,Out degree nodes,In Weight,Out Weight,Diff,To Inliers,To Outliers,In Out,To Inliers Weight,To Outliers Weight,Inlier-Outlier Propagation Score,Label
1043469376771332113858820724324827897913309990452,104,52,52,307961.25944783114,323283.83467544697,-15322.575227615831,46908.46323169737,22082.17741935484,24826.285812342532,0.15231936418172656,0.0717044002838142,0.08061496389791237,LLC >
1043754360836331848364792327262011021650379248223,100,50,50,43011.934234679655,49114.10193664102,-6102.1677019613635,6195.0,7693.790322580645,-1498.790322580645,0.1440297933638403,0.17887571111315653,-0.034845917749316224,DNS >
1077028023530208599426324724984012030801332581683,107,54,53,190368.2023611031,204748.49229183214,-14380.28993072905,25020.406000326104,16186.935483870968,8833.470516455136,0.13143164504367033,0.08502961777811249,0.04640202726555784,Time_To_Live >
1085488307210616684491611463585545838953333018237,106,53,53,108754.34051903243,122285.81284221268,-13531.472323180249,7711.173976846568,5095.887096774194,2615.2868800723736,0.07090451691440382,0.04685686173493364,0.024047655179470176,Type >
1091995366823138898995898948102109473193356840202,108,54,54,568051.6333505152,600028.7594741299,-31977.126123614726,51433.75264960052,12290.08064516129,39143.672004439235,0.09054415061925089,0.021635499175790097,0.0689086514434608,DNS <=
109928824856976412487775174607761519739702474552,110,55,55,219087.12336224446,233006.4287592769,-13919.30539703244,29539.634762758848,499.5967741935484,29040.0379885653,0.13483053823257898,0.002280356629483431,0.13255018160309556,Number <=
1118614325010621431186771152252517336813918651911,104,52,52,185590.12495857946,194741.91022390767,-9151.785265328217,18042.571335398665,43165.16129032258,-25122.58995492392,0.09721730258776139,0.23258328696074917,-0.1353659843729878,sum >
1184472685782376059334758133512718430805424685192,89,43,46,6319.683323427465,6563.038191065784,-243.35486763831886,1443.4461112016959,99.91935483870968,1343.5267563629861,0.22840481671775387,0.015810816733221794,0.21259399998453207,SSH >
1232849963170894971818913290506039176322619533319,102,51,51,113503.72756057921,118369.78221993131,-4866.054659352099,22231.494374694277,2897.6612903225805,19333.833084371698,0.19586576452151216,0.025529216992244072,0.17033654752926808,psh_flag_number >
1233133706649643691022119102239698495899057226060,108,54,54,488377.1649668899,521337.9908664391,-32960.825899549236,49857.98222729496,35771.12903225807,14086.853195036892,0.10208909384752897,0.07324488448325223,0.028844209364276743,Time_To_Live <=
1236189254858718471128603624930063881324958313531,104,53,51,214188.84295955778,217476.0642846999,-3287.2213251421344,29162.864014348608,699.4354838709678,28463.428530477642,0.1361549164344429,0.003265508484039163,0.13288940795040374,HTTPS >
1251276136943778783713685275011300537715092657394,100,50,50,70173.96733956439,76883.11294530383,-6709.145605739439,4278.822762106636,12789.677419354839,-8510.854657248203,0.06097450271554217,0.182256724312977,-0.12128222159743482,fin_flag_number >
1329847435934461746074927120436757452470095790255,99,50,49,47886.23268883828,49780.953251316256,-1894.7205624779745,7701.072884395891,799.3548387096774,6901.718045686214,0.16082018676300927,0.01669279026194929,0.14412739650106,Min >
1338222599102815322204523610829624561969283441716,108,54,54,393991.18857266085,400862.35895972606,-6871.170387065213,58401.48622207729,2497.983870967742,55903.50235110955,0.14823043742082762,0.006340202378681008,0.1418902350421466,SSH <=
1345309773886921328764805451107636357621530213384,105,54,51,882787.5,453633.87096774194,429153.62903225806,0.0,0.0,0.0,0.0,0.0,0.0,Class -1
1375509225989204300559045429796274689340158771149,102,51,51,272640.3295892659,280805.80834512395,-8165.478755858028,44633.69721180499,999.1935483870968,43634.50366341789,0.16370907884041178,0.003664878009399369,0.1600442008310124,rst_count <=
1379366653555122327876205020011632492492609315477,106,53,53,392003.61942005967,434209.8449030365,-42206.22548297682,27066.887330833197,39268.3064516129,-12201.419120779705,0.06904754443562704,0.10017332623027168,-0.031125781794644647,Type <=
1429650867505148313720594668477948880050562903683,98,49,49,48805.33434934227,57726.32594425714,-8920.99159491487,4026.2954508397197,13189.354838709678,-9163.059387869958,0.08249703653334321,0.27024412422424937,-0.18774708769090614,syn_flag_number >
1454952188391427871478129207189215566009723810659,105,53,52,84298.78109171432,88603.45939207777,-4304.678300363448,14545.573128974402,6994.354838709678,7551.218290264724,0.17254784636979856,0.08297100798053116,0.0895768383892674,Std >
1455733501014453866297060548284701359849809242142,105,52,53,387120.6047006412,401763.800000526,-14643.195299884828,48686.25550301647,3297.3387096774195,45388.916793339056,0.12576508434797823,0.00851760063824874,0.11724748370972948,DHCP <=
153155765823982001952501641876618811106762500815,106,53,53,388710.41889987007,404064.1771774062,-15353.758277536137,59147.95695418229,11890.403225806453,47257.55372837584,0.15216457825232238,0.03058936073660882,0.12157521751571357,ack_flag_number >
160227321490815016489601533331665083666172936667,105,52,53,95423.60297018246,97980.14059319494,-2556.537623012482,9838.464046959074,1298.9516129032259,8539.512434055849,0.1031030451662295,0.01361247712800277,0.08949056803822673,IGMP <=
161772624339136553719839337862344762258727720981,107,54,53,310224.75134518184,323870.90365184646,-13646.152306664619,30207.316973748573,27178.064516129034,3029.252457619539,0.09737236259442562,0.08760765992487962,0.009764702669546002,ack_flag_number <=
171982518954274878349485416184092168691833932185,108,54,54,1402488.201532692,1022440.6587314528,380047.5428012392,0.0,0.0,0.0,0.0,0.0,0.0,Class 1
207766774224049171901964708681563529125144087827,102,51,51,39763.064476680884,44077.82757741041,-4314.763100729528,3957.6080221751185,7394.032258064516,-3436.4242358893976,0.09952975391260561,0.18595227393504238,-0.08642252002243676,HTTP >
